,Date,BE,BG,CZ,DK,DE,EE,IE,GR,ES,FR,HR,IT,LV,LT,LU,HU,MT,NL,AT,PL,PT,RO,SI,SK,FI,SE,GB,NI,EU,Year,Month,Week
307,19/05/2008,293.8123,0,290.2698,323.036,301.681,274.6508,333.7474,410.3652,306.3867,319.3799,,365.103,131.3362,231.0213,324.1539,230.5877,358.26,304.8012,303.6927,266.0096,321.8286,209.5197,289.1985,281.8391,343.937,329.1612,343.7783,323.7217,322.7541,2008,5,21
308,26/05/2008,293.7843,0,290.2966,323.1739,304.1802,244.4861,335.7584,413.2426,305.4036,319.462,,364.4175,222.0768,234.0097,320.0426,251.6955,358.26,307.0996,304.0516,267.9119,318.1467,216.447,290.5733,298.2465,327.1668,323.488,347.2628,327.0315,323.6935,2008,5,22
309,02/06/2008,294.1836,0,293.9245,323.2006,305.7808,221.5814,338.5444,415.2631,307.0147,317.7964,,362.0262,225.1513,252.8521,322.2762,254.4275,358.26,303.9982,305.1914,272.3253,318.5684,228.0954,290.5014,302.5863,345.116,317.611,347.3732,331.0817,324.4511,2008,6,23
310,09/06/2008,294.3574,0,299.0967,322.1606,306.2541,221.5814,344.5246,411.8662,307.4242,315.2119,,358.5467,226.5309,249.808,326.4121,208.9943,358.26,302.1253,305.7382,266.5581,316.0598,229.7404,294.0842,296.1628,344.1179,318.3337,350.9629,333.5526,323.9617,2008,6,24
311,16/06/2008,293.6136,0,299.9511,321.5039,305.5108,257.6616,348.6173,409.3798,308.6748,315.3379,,360.7388,211.4174,245.7704,320.0155,238.4601,358.26,305.4072,306.5423,270.7349,314.22,236.2868,293.7454,293.7376,351.8569,312.2507,359.5839,338.9332,325.958,2008,6,25
312,23/06/2008,294.2274,0,302.0345,320.2484,305.7672,279.3852,349.1857,414.8092,306.7526,317.1235,,357.634,240.8663,228.7558,325.0562,261.1096,358.26,304.5617,304.2704,270.8319,312.2916,229.1877,294.9781,294.4474,353.0847,319.4206,361.667,340.7099,325.7956,2008,6,26
313,30/06/2008,296.1238,0,304.5667,322.6918,304.5885,279.3852,343.9686,411.7794,305.4545,319.2022,,359.8687,192.1518,261.1486,320.7013,250.8327,358.26,301.1444,302.2934,269.1377,311.996,242.3464,294.1706,281.6438,342.7483,306.6323,358.8156,338.4161,325.0771,2008,6,27
314,07/07/2008,296.4022,0,309.0021,321.0384,302.8667,279.4877,336.1938,410.0425,304.4507,318.9233,,359.3303,211.2331,246.4944,321.9228,288.614,358.26,298.7949,301.6558,270.6335,311.1004,227.0629,295.8361,297.9313,341.0661,309.2738,351.4519,333.2483,323.1962,2008,7,28
315,14/07/2008,296.409,0,308.7647,319.9938,303.8559,279.3852,328.5429,406.259,302.6147,318.0241,,356.6688,208.0393,245.6183,314.1161,266.1355,358.26,295.924,301.514,273.7943,310.0494,247.6349,296.7263,296.4149,353.0722,304.6539,341.8775,328.717,321.1235,2008,7,29
316,21/07/2008,297.5619,0,306.9492,325.8246,308.4066,279.3852,328.0847,411.2025,301.0387,318.2209,,353.9183,0,230.618,320.1867,278.7053,358.26,301.8433,306.681,269.6291,312.0672,255.0469,299.5943,287.9144,354.3835,307.6474,334.5707,323.6986,321.0761,2008,7,30
317,28/07/2008,299.0259,0,300.6919,325.9666,314.4354,0,329.3619,409.2794,307.3678,319.8883,,357.7778,0,244.1421,314.6854,245.014,358.26,300.6644,311.921,274.1157,310.6326,250.8972,297.6136,291.9802,356.1561,295.6471,340.309,320.1214,324.4535,2008,7,31
318,04/08/2008,300.9146,0,298.609,324.0368,316.4094,279.4877,328.9342,406.9822,307.3212,322.37,,363.5172,222.6966,232.0778,314.6854,277.5798,358.26,310.4618,312.7934,275.2597,309.01,252.4892,301.9398,283.1225,345.572,300.58,343.8798,315.1745,325.7838,2008,8,32
319,11/08/2008,303.1706,0,294.0976,321.3828,317.7281,279.4877,330.5582,407.9914,302.5743,322.5848,,361.929,198.4321,227.8511,318.8734,0,358.26,301.9986,316.8741,271.9211,310.1964,246.2534,305.4194,322.0091,347.4552,301.4604,350.5035,320.8574,325.9293,2008,8,33
320,18/08/2008,306.2413,0,292.2399,323.0537,320.5908,267.7363,329.0879,414.6517,307.1121,323.9737,,360.2759,233.0652,233.8566,330.1046,268.7018,358.26,316.2578,318.038,271.0969,309.2587,243.5962,308.2573,309.1485,341.5249,305.0916,355.9513,325.688,327.3109,2008,8,34
321,25/08/2008,305.2868,0,290.3479,326.0003,323.8751,263.8953,329.5109,406.3468,313.9166,324.0025,,359.6717,190.7526,227.4036,326.3351,274.5682,358.26,310.1729,319.7385,270.4778,314.3995,0,310.3953,290.0951,354.9102,299.5175,354.5286,327.07,329.0561,2008,8,35
322,01/09/2008,305.9938,0,290.2175,343.1399,326.6744,267.2502,330.2307,407.3388,316.9034,324.1803,,363.76,217.1944,231.7751,324.913,256.6662,358.26,303.0909,321.8132,268.3105,321.4342,253.031,312.4861,293.4838,343.8207,299.5739,350.7173,326.1351,330.1741,2008,9,36
323,08/09/2008,307.105,0,289.9916,337.8958,327.096,236.5676,326.6557,403.9491,317.2103,323.3931,,360.3391,207.8718,233.1729,326.8852,272.2274,358.26,303.8451,321.8416,267.6943,321.4846,247.0772,314.0977,279.1482,343.1872,303.6974,358.9089,329.7861,329.7417,2008,9,37
324,15/09/2008,308.0325,0,296.7661,339.5898,325.648,255.8474,321.7556,406.0233,317.1852,322.6761,,353.4136,206.9533,237.3451,314.403,250.331,358.26,297.9129,319.6772,273.8652,321.1055,251.8951,313.6635,284.1832,342.2225,299.4479,360.6644,333.4267,328.1762,2008,9,38
325,22/09/2008,308.6772,0,295.3844,344.267,322.5354,260.3385,321.5734,406.053,316.4719,322.556,,351.6386,213.5607,229.0475,318.6889,279.1216,358.26,310.2211,319.6799,274.0721,326.0254,247.9273,312.3935,284.0901,343.0845,297.8099,360.4124,331.9776,327.4692,2008,9,39
326,29/09/2008,308.6008,0,291.4522,338.9096,325.8709,265.5861,321.5006,411.4457,316.0535,322.6775,,353.8411,230.3905,231.9272,323.1505,269.3934,358.26,312.0571,317.929,267.8181,321.0847,234.0295,314.4751,272.7203,343.0708,286.719,361.7451,333.3573,327.7604,2008,9,40
327,06/10/2008,308.2567,0,290.4087,341.7948,330.1917,274.7432,317.2776,414.1537,319.9043,324.0192,,353.8411,200.2705,225.7347,319.6116,260.6311,358.26,309.3599,324.4957,262.1108,320.8013,226.7757,315.7998,294.7629,340.9488,288.9359,362.6248,334.3937,328.5686,2008,10,41
328,13/10/2008,308.555,0,289.9082,338.0322,331.3109,265.9091,311.4655,413.4276,321.6502,325.0471,,346.8295,188.7658,222.611,317.9279,241.1894,228,305.3847,327.4833,255.3116,322.2037,228.4315,314.9996,287.5007,346.7112,284.5808,360.7736,330.41,326.4196,2008,10,42
329,20/10/2008,306.4216,0,284.9218,340.8805,331.1847,258.8523,311.8969,413.1475,324.3016,324.8138,,351.404,204.8849,220.9699,325.147,233.6594,228,314.2409,327.3602,244.8222,325.4784,227.9638,315.8349,286.3351,337.9033,278.9896,351.0693,319.7752,325.987,2008,10,43
330,27/10/2008,305.8535,0,295.4486,343.8981,328.4014,272.8762,313.2287,414.5228,325.7342,323.2781,,351.404,216.5829,218.7932,327.8446,237.8017,291,307.5548,324.9846,249.788,329.3803,224.4802,315.4582,285.523,348.5162,281.7589,344.6483,316.6294,325.7005,2008,10,44
331,03/11/2008,305.0512,0,291.2266,339.7578,324.7384,277.0272,312.4302,415.005,325.7342,320.7098,,349.1141,205.017,215.1918,316.1473,243.6299,291,295.8832,318.4754,254.6856,329.4927,237.382,316.9584,294.7815,337.7664,275.2337,344.4652,314.9612,323.976,2008,11,45
332,10/11/2008,305.6742,0,282.959,341.6491,325.2081,275.8527,306.741,415.005,326.9946,316.8045,,355.8385,203.6866,222.2522,317.4572,223.3906,298.7,298.7046,317.0986,242.9711,330.1877,237.9903,312.9504,283.1305,347.0826,276.123,340.0607,300.4607,323.4696,2008,11,46
333,17/11/2008,304.5188,0,276.8615,336.8519,331.8772,0,301.4722,413.9813,329.4107,319.12,,350.4466,167.4297,230.6144,320.1111,236.2817,285,294.1328,323.1698,239.915,331.0032,239.9699,302.4022,282.7716,338.7836,277.2092,336.7115,298.3334,322.9264,2008,11,47
334,24/11/2008,305.0435,0,286.2227,335.6404,337.0919,279.3852,303.3082,418.0708,328.4923,320.1993,,350.4466,196.33,232.4105,324.6397,250.1311,298,297.5704,327.3733,240.6281,331.707,241.6089,298.7103,275.8342,339.744,267.0198,335.1327,306.6475,324.0814,2008,11,48
335,01/12/2008,306.5898,0,282.7449,344.6786,337.3787,267.5409,304.8043,415.0691,332.3191,321.6363,,360.4832,205.7804,231.2052,316.378,239.315,298,313.406,328.2585,240.4372,332.8413,234.6906,299.8985,290.3348,344.2234,253.4652,327.4596,300.6844,326.1507,2008,12,49
336,08/12/2008,308.402,0,282.7588,343.5895,336.6047,279.3852,304.1161,414.8471,332.3191,324.927,,369.3638,203.5657,228.3495,328.5468,245.0505,298,301.6101,327.8585,238.6527,334.8181,222.2135,307.1386,310.9976,338.1397,259.7001,317.5091,294.1686,327.0403,2008,12,50
337,15/12/2008,309.1579,0,275.3137,337.7709,339.8995,275.7886,304.9414,414.8471,336.1432,327.2296,,369.3638,237.5569,221.7024,328.6745,233.3549,290,293.7815,327.5736,232.4411,336.9002,224.3333,310.4092,305.7141,341.1238,240.5353,308.8025,282.4808,326.6642,2008,12,51
338,22/12/2008,309.3053,0,274.6605,337.7449,342.6229,279.4877,307.7209,408.1259,337.4511,327.9815,,369.3638,220.7144,226.4268,325.8832,245.6383,290,318.151,330.0019,234.0634,337.7997,218.1942,312.1233,306.7281,324.774,231.5516,302.8271,279.4857,326.7234,2008,12,52
339,29/12/2008,309.3217,0,274.0654,333.6345,342.5782,279.4877,305.9579,415.2769,340.4066,327.9815,,378.7599,224.0308,215.6866,327.2825,254.1059,290,292.3362,334.2956,230.5507,340.4574,231.3398,315.0923,296.8781,323.0639,253.42,301.7029,283.8133,329.0665,2008,12,1
340,05/01/2009,309.0552,0,276.8131,329.1676,342.3438,279.3852,296.1992,418.5282,342.6976,330.9375,,374.5236,207.0505,229.6779,330.7201,245.8767,290,294.754,333.1494,235.3165,340.9355,200.7951,321.4015,291.8916,358.2882,245.6657,319.9311,303.5752,330.271,2009,1,2
341,12/01/2009,307.9143,0,279.8129,333.0907,340.5677,274.6473,297.3517,421.5583,346.4991,333.0259,,379.7513,200.163,235.3911,330.7201,0,290,298.8721,331.28,233.5269,347.3331,229.4504,321.7725,289.3369,356.4719,241.1664,330.4158,310.6352,333.5004,2009,1,3
342,19/01/2009,307.8694,0,273.8662,329.8264,338.8747,267.3468,301.0003,418.5702,348.9907,333.3715,,379.7147,236.5222,226.68,331.7509,205.6403,290,308.7712,329.5879,225.4338,349.1191,273.2125,320.1937,291.2929,351.3962,263.066,318.044,302.9796,332.4225,2009,1,4
343,26/01/2009,309.1402,0,276.4518,330.9107,337.0292,279.3852,307.4135,419.1795,349.5156,332.4044,,380.2405,212.5862,235.1143,324.0892,253.0388,290,311.0766,328.1162,225.6089,354.5702,256.0334,320.1093,284.045,354.9399,255.9632,316.1826,304.4636,332.6584,2009,1,5
344,02/02/2009,310.0535,0,274.1225,328.8164,334.5393,254.8979,309.0894,419.3859,349.2183,329.4155,,380.7454,0,231.1958,332.063,216.6878,290,305.1052,326.8215,218.8146,360.4178,267.6736,316.2104,290.0961,353.667,250.912,325.5708,315.1631,333.1671,2009,2,6
345,09/02/2009,309.8026,0,271.9466,328.3428,335.6127,269.2109,307.977,417.019,346.8145,327.7976,,380.7454,196.5273,238.0631,325.1494,193.7435,290,305.0219,328.8907,223.2629,358.2123,251.8749,313.559,296.8921,344.1119,248.4568,329.0984,315.7897,332.332,2009,2,7
346,16/02/2009,310.1647,0,268.5554,329.8493,337.4678,279.3852,304.6153,420.4249,339.9382,327.6975,,374.4888,206.9746,239.6246,323.3895,228.3816,290,307.6483,329.6299,214.4154,358.0756,231.3396,308.6953,294.1861,348.9618,250.259,330.9239,315.3988,330.1337,2009,2,8
347,23/02/2009,311.5591,0,276.7918,330.168,341.1025,241.4916,301.139,420.1019,333.8841,327.6303,,378.1559,196.8298,232.7336,323.4404,235.1204,290,312.9139,329.0621,220.2965,358.0854,259.0035,311.8368,294.8571,353.5587,240.7056,329.9302,313.1668,330.622,2009,2,9
348,02/03/2009,312.4162,0,280.5171,331.5346,342.9133,277.2362,298.9451,416.6869,328.4826,327.8924,,378.1559,227.2558,232.7336,328.7424,232.6499,290,300.1908,328.7823,222.1758,353.5446,242.5029,306.4097,338.5569,353.1334,231.1079,325.8157,304.8071,329.5369,2009,3,10
349,09/03/2009,311.9193,0,290.4981,331.6038,339.3504,273.2818,297.4502,427.1754,324.353,327.8262,,378.5589,197.0284,231.9995,319.0698,245.0234,290,304.3356,328.7553,229.0427,353.6678,264.322,301.0546,302.1773,343.5382,239.002,314.3819,295.1561,327.7706,2009,3,11
350,16/03/2009,311.6565,0,297.3705,329.5837,332.5019,279.4877,295.5751,423.0821,323.9199,327.1171,,378.5589,191.5716,234.6834,331.7659,245.8833,290,300.0158,324.2983,234.0329,352.6301,256.6191,300.3485,314.445,340.7853,249.1871,308.0077,290.4966,325.9455,2009,3,12
351,23/03/2009,311.3085,0,292.8018,329.5546,322.3543,0,297.1301,418.2639,325.8243,324.517,,378.5589,209.2633,230.6958,331.7659,249.6429,290,304.7345,317.4503,230.8939,350.7223,231.6659,298.0888,296.0626,339.865,254.0367,309.5424,293.0955,324.1891,2009,3,13
352,30/03/2009,312.0835,0,290.353,329.5614,319.9916,244.1066,298.1842,417.3798,325.1821,321.9831,,378.5589,199.7526,229.5689,321.4135,230.4312,290,297.9445,312.8656,228.7221,353.3589,282.9771,299.0614,306.1585,347.7735,251.9142,314.0834,296.4693,324.0048,2009,3,14
353,06/04/2009,311.6426,0,294.7562,324.7442,318.2683,234.4267,298.3882,414.7693,326.5685,319.0428,,378.5589,0,220.2307,321.4135,237.0996,290,294.5295,312.4926,233.8536,351.2497,260.5252,298.8926,274.5459,346.0376,256.0085,320.8792,301.4438,324.6043,2009,4,15
354,13/04/2009,312.5563,0,291.7342,325.2801,316.4124,0,298.1176,410.5594,326.5685,316.8567,,371.7474,178.05,223.0729,331.6962,254.5243,290,290.7651,312.3068,239.7864,352.0391,246.4683,298.4154,289.7215,343.1484,253.0278,326.4801,306.5954,322.9952,2009,4,16
355,20/04/2009,313.0352,0,287.1779,318.6716,311.4287,279.3852,297.9515,410.5594,324.2755,315.0275,,371.7474,0,213.7034,331.3245,249.2147,290,295.719,310.0917,235.2021,351.0909,247.2915,299.4039,278.7437,342.1098,255.9762,326.3076,304.6006,321.6755,2009,4,17
356,27/04/2009,313.1312,0,287.4765,0,303.0924,266.283,297.9734,410.5594,325.4513,312.4643,,362.2574,0,230.1874,324.7985,246.6894,290,296.8704,304.7503,234.7687,350.6842,267.9528,298.8083,282.832,352.1043,262.6074,323.4019,302.3359,318.4047,2009,4,18
357,04/05/2009,315.4461,0,287.1628,313.4597,294.961,260.4698,297.4331,413.4611,326.8796,312.4727,,358.4921,191.1002,227.5759,320.7429,255.2953,0,295.5382,299.5338,240.495,351.8108,285.4849,298.7968,280.8614,345.4237,262.0244,324.4684,303.3434,315.9205,2009,5,19
358,11/05/2009,315.5237,0,282.7576,315.1864,291.0333,279.3852,298.2781,407.9436,323.9457,311.8032,,360.7047,0,229.075,317.0251,0,0,303.6076,296.6013,238.9008,352.218,280.2728,293.6785,283.8013,353.173,264.4795,321.9966,301.0492,315.9642,2009,5,20
359,18/05/2009,314.2736,0,281.1072,316.1852,290.5994,279.3852,299.2656,417.5392,315.4201,311.6724,,358.3844,199.5452,230.2281,283.385,0,0,299.7586,295.3719,241.329,350.3961,251.8618,291.4685,281.4877,346.2773,257.1326,326.5516,305.9484,314.1622,2009,5,21
360,25/05/2009,314.1104,0,282.3923,307.5096,292.1943,0,301.821,417.6962,310.7316,311.2325,,352.3388,186.7756,228.1446,306.7604,0,0,293.1907,294.7033,244.2954,344.6953,223.4286,291.5255,283.1066,349.028,254.9859,329.4312,308.7722,312.7694,2009,5,22
361,01/06/2009,315.0822,0,278.6676,309.0605,292.1472,279.3852,306.0935,417.7862,304.887,310.2111,,349.5358,0,224.9309,315.4029,0,0,288.4715,295.8769,244.0047,342.3841,245.1389,289.3253,281.1046,350.3788,250.4621,331.2663,311.1925,312.5012,2009,6,23
362,08/06/2009,315.7588,0,279.3744,308.3413,292.9581,262.6863,310.6991,416.0403,299.6691,310.0063,,348.778,190.0345,229.1068,323.3263,0,0,288.4715,295.4576,242.2547,340.6498,247.5523,290.3181,282.2607,351.8761,249.4021,335.8472,315.6664,311.9647,2009,6,24
363,15/06/2009,314.4756,0,279.114,308.0464,294.3153,260.6676,311.9033,420.2405,297.6865,309.6138,,347.7642,207.8722,222.104,319.1414,0,0,295.384,296.6538,243.0557,337.7873,217.9824,290.041,279.2622,352.6634,249.263,341.3456,318.7819,312.2865,2009,6,25
364,22/06/2009,313.9471,0,284.0532,307.2709,293.0306,259.7962,309.8936,421.069,300.5368,310.5203,,341.8651,199.9598,224.5686,322.7456,0,0,290.6609,296.522,245.6553,336.682,262.142,289.1285,275.485,354.4464,240.9265,340.6474,319.6676,311.3505,2009,6,26
365,29/06/2009,314.3265,245.3232,284.9123,303.5319,288.6556,252.9912,304.3531,420.633,297.6565,310.7356,,346.9629,206.2923,219.8533,318.858,210.448,0,286.899,292.7246,251.4864,337.0073,0,288.1859,282.1817,356.9537,241.2551,339.6812,317.4416,310.7282,2009,6,27
366,06/07/2009,314.1454,0,282.5537,302.6468,285.2572,279.3852,298.029,414.4133,297.6565,309.4901,,345.186,176.1161,205.2424,320.3576,247.0552,0,283.9083,292.2892,250.6764,334.6773,215.4039,287.0862,283.2999,345.7201,238.9564,334.0017,313.0723,307.7043,2009,7,28
367,13/07/2009,312.9428,0,282.0184,303.4307,288.5358,275.742,293.6832,416.9728,298.7845,308.2647,,341.7635,168.7344,209.6163,309.9876,237.8429,0,284.5298,292.4009,245.2149,333.3189,237.4396,291.9438,279.616,342.2745,241.601,329.6307,304.9597,306.4157,2009,7,29
368,20/07/2009,313.1519,0,285.4366,301.9899,293.2823,261.3917,288.3593,420.3395,303.6378,308.9145,,344.5767,186.2331,195.8991,317.8313,0,0,283.703,295.4116,250.804,337.7873,212.4041,291.4165,269.403,343.2161,243.0012,321.9872,297.8438,307.633,2009,7,30
369,27/07/2009,313.9145,0,284.3485,305.1348,296.5887,273.6578,284.3102,417.6096,304.7614,310.0352,,344.202,174.3947,0,314.1622,0,0,294.4359,298.4013,252.8873,337.7873,260.0549,292.2403,279.893,347.0294,248.1127,321.0629,291.8162,309.3603,2009,7,31
370,03/08/2009,312.6675,0,282.9826,305.1447,297.988,268.4912,279.7065,421.9756,303.6049,311.2698,,337.8072,172.8859,204.5164,314.1622,0,0,282.9405,299.6386,262.3727,332.5516,0,294.4134,281.4581,340.5337,254.1043,327.5218,293.7629,308.396,2009,8,32
371,10/08/2009,312.3459,0,281.9684,304.3066,297.8106,0,281.1093,418.8234,303.5018,313.3361,,340.9036,0,201.8521,314.1622,246.6335,0,293.8769,299.8184,260.2512,333.6477,256.3225,293.7891,277.7044,333.2878,256.0584,330.0626,294.1155,309.6642,2009,8,33
372,17/08/2009,311.8831,0,282.0626,306.0889,297.7172,268.2526,286.9461,415.3788,302.5171,313.3361,,341.4061,0,196.7208,314.1622,0,0,297.0859,300.3394,259.0758,333.6686,230.8336,294.7256,276.6995,339.9187,254.2774,332.8576,296.6884,310.401,2009,8,34
373,24/08/2009,310.9463,241.7969,285.2416,305.477,298.0408,279.3852,285.2316,419.1392,302.7761,313.3361,,343.7408,180.2965,194.959,318.5712,0,0,284.9844,299.9532,263.4284,332.8231,231.2802,294.9543,275.803,339.6452,259.0173,329.8256,293.4857,310.003,2009,8,35
374,31/08/2009,310.5274,251.5595,284.6555,308.547,298.0348,269.3017,283.5294,422.0613,304.2451,310.7597,,341.4886,175.8447,197.2792,317.8639,0,0,296.7634,302.574,262.621,333.772,233.1805,294.3336,275.6059,335.5871,255.4399,328.9464,291.92,309.2511,2009,8,36
375,07/09/2009,308.1317,0,283.3355,309.9325,298.4501,274.3912,281.5204,421.0997,305.5543,308.2075,,343.9721,162.0129,195.7237,322.1949,218.5268,0,287.8871,306.9985,260.6668,334.5604,260.447,294.3974,281.4709,334.6586,259.0653,328.5453,291.8867,309.2892,2009,9,37
376,14/09/2009,305.6042,240.2857,283.6257,311.6849,299.36,263.8424,282.5359,432.97,305.7708,307.8121,,346.6116,184.1701,202.3293,322.2019,0,0,287.4287,307.286,256.8149,336.3699,232.0709,298.132,281.1034,328.2651,263.5718,321.56,287.7954,309.5574,2009,9,38
377,21/09/2009,304.4601,241.1874,286.1705,309.1461,300.5689,279.3852,281.3277,417.746,306.32,308.0366,,344.9826,172.1346,192.8265,331.7114,0,0,294.9203,306.3953,255.3435,336.6944,246.1659,299.4577,277.1034,336.1798,271.3537,315.2667,281.0248,308.6077,2009,9,39
378,28/09/2009,304.4271,242.8674,282.9318,311.5617,301.2615,275.8126,276.4036,421.2716,308.8787,310.1139,,346.9271,160.0845,192.2837,328.9253,0,0,291.3704,305.9162,249.6497,335.2816,255.45,299.2944,281.5961,332.6475,260.7761,312.6168,279.2343,308.4928,2009,9,40
379,05/10/2009,304.8902,0,277.5261,309.5349,301.0499,255.0025,271.7425,420.5313,307.7098,311.5873,,343.2859,0,192.9632,328.1336,254.0164,0,281.8218,306.3172,247.7869,335.6476,231.7434,298.9265,282.2463,333.6718,258.0984,311.1086,277.148,307.4001,2009,10,41
380,12/10/2009,303.6179,0,276.4888,310.3477,299.2082,275.1848,272.6666,419.8967,309.5945,313.2162,,342.4567,0,197.5505,328.1336,0,0,275.0562,305.5319,246.5664,336.337,244.3223,298.2303,278.1576,335.0181,258.3712,310.1384,276.3932,307.6033,2009,10,42
381,19/10/2009,303.781,0,275.8405,307.4169,295.9023,266.1288,273.7222,419.5915,310.5145,314.0466,,336.301,165.4436,196.6492,311.7679,0,0,287.6628,303.5088,248.5944,336.2965,249.9407,291.7957,274.036,332.5479,253.0619,312.5249,279.7607,305.5884,2009,10,43
382,26/10/2009,303.105,0,270.2834,309.2925,295.7301,270.4823,271.2141,419.0212,304.6365,315.6577,,337.8911,165.9396,202.9299,324.6777,0,0,284.2833,303.4198,247.4572,336.1877,237.535,294.0186,279.5765,331.2678,254.6494,314.5884,281.912,305.3561,2009,10,44
383,02/11/2009,303.2415,244.3157,274.7265,313.4544,299.461,199.1021,270.5327,419.662,308.9405,315.9526,,337.8911,188.7991,199.9039,324.6777,0,0,287.357,303.9801,246.9183,339.5914,253.2448,293.5939,275.7846,327.5911,247.2642,317.3658,287.0578,306.7206,2009,11,45
384,09/11/2009,302.0987,0,277.7218,315.4279,303.532,260.314,270.0132,423.4032,309.831,316.1453,,346.5659,196.7467,207.8347,320.9977,0,0,278.7828,307.8794,254.0822,340.7339,233.7809,291.1453,273.8729,334.972,256.2879,318.02,286.1446,310.1762,2009,11,46
385,16/11/2009,302.4338,0,277.7172,311.2148,306.1255,270.369,269.8058,419.3562,314.3847,316.3786,,352.3447,169.9519,230.0302,321.6844,0,0,289.0084,310.7046,259.0162,339.8829,253.9921,291.003,276.0099,335.6842,254.6503,320.1549,287.6884,312.8737,2009,11,47
